Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
552,14,150,70,70,10,10
552,15,150,20,20,10,10
552,16,150,20,150,10,10
552,17,20,70,150,10,10
552,18,20,20,150,10,10
552,19,150,20,150,10,10
552,20,70,20,150,10,10
552,21,70,20,150,10,10
552,22,20,20,70,10,10
552,23,150,20,20,10,10
553,0,20,150,70,10,10
553,1,150,20,150,10,10
553,2,70,20,70,10,10
553,3,150,70,20,10,10
553,4,150,20,150,10,10
553,5,20,70,150,10,10
553,6,20,20,20,10,10
553,7,20,150,20,10,10
553,8,70,70,150,10,10
553,9,70,70,20,10,10
553,10,70,150,70,10,10
553,11,20,70,150,10,10
553,12,70,20,150,10,10
553,13,150,20,150,10,10
553,14,20,150,150,10,10
553,15,70,20,20,10,10
553,16,150,150,150,10,10
553,17,20,70,20,10,10
553,18,70,150,150,10,10
553,19,150,70,20,10,10
553,20,20,20,150,10,10
553,21,150,20,70,10,10
553,22,20,150,20,10,10
553,23,70,150,150,10,10
554,0,70,70,20,10,10
554,1,150,70,150,10,10
554,2,150,150,70,10,10
554,3,70,150,20,10,10
554,4,150,20,70,10,10
554,5,70,150,70,10,10
554,6,150,150,20,10,10
554,7,20,150,150,10,10
554,8,150,70,70,10,10
554,9,70,70,150,10,10
554,10,20,20,150,10,10
554,11,70,150,70,10,10
554,12,70,70,70,10,10
554,13,70,70,20,10,10
554,14,20,20,70,10,10
554,15,70,20,20,10,10
554,16,20,70,70,10,10
554,17,20,20,20,10,10
554,18,150,20,20,10,10
554,19,20,150,70,10,10
554,20,20,20,70,10,10
554,21,20,20,70,10,10
554,22,20,20,150,10,10
554,23,150,70,20,10,10
555,0,70,70,20,10,10
555,1,20,20,70,10,10
555,2,150,150,20,10,10
555,3,70,20,70,10,10
555,4,20,70,150,10,10
555,5,150,150,150,10,10
555,6,150,70,20,10,10
555,7,150,20,70,10,10
555,8,20,20,150,10,10
555,9,70,20,20,10,10
555,10,20,150,150,10,10
555,11,70,150,20,10,10
555,12,70,70,70,10,10
555,13,150,70,150,10,10
555,14,20,20,70,10,10
555,15,70,20,20,10,10
555,16,20,20,70,10,10
555,17,150,70,150,10,10
555,18,70,70,20,10,10
555,19,20,20,20,10,10
555,20,70,150,20,10,10
555,21,150,70,20,10,10
555,22,150,20,20,10,10
555,23,70,150,150,10,10
556,0,20,70,70,10,10
556,1,150,20,150,10,10
556,2,20,20,20,10,10
556,3,20,150,20,10,10
556,4,20,70,20,10,10
556,5,20,150,150,10,10
556,6,20,20,150,10,10
556,7,20,150,20,10,10
556,8,150,20,150,10,10
556,9,20,150,20,10,10
556,10,70,20,70,10,10
556,11,20,70,70,10,10
556,12,150,20,20,10,10
556,13,70,70,150,10,10
556,14,70,70,150,10,10
556,15,150,150,20,10,10
556,16,150,20,70,10,10
556,17,20,150,150,10,10
556,18,150,70,70,10,10
556,19,70,70,150,10,10
556,20,150,150,20,10,10
556,21,20,20,20,10,10
556,22,70,150,70,10,10
556,23,150,20,20,10,10
557,0,20,70,150,10,10
557,1,70,20,20,10,10
557,2,70,20,20,10,10
557,3,20,70,20,10,10
557,4,70,150,150,10,10
557,5,150,20,20,10,10
557,6,70,150,150,10,10
557,7,70,20,150,10,10
557,8,20,150,20,10,10
557,9,150,70,150,10,10
557,10,150,150,70,10,10
557,11,150,150,150,10,10
557,12,70,70,70,10,10
557,13,150,150,150,10,10
557,14,70,20,150,10,10
557,15,20,70,150,10,10
557,16,150,150,70,10,10
557,17,20,20,20,10,10
557,18,70,70,70,10,10
557,19,150,20,70,10,10
557,20,20,70,20,10,10
557,21,20,70,20,10,10
557,22,150,20,20,10,10
557,23,70,150,70,10,10
558,0,70,20,20,10,10
558,1,150,20,20,10,10
558,2,20,70,150,10,10
558,3,150,150,70,10,10
558,4,70,20,150,10,10
558,5,70,20,70,10,10
558,6,70,150,150,10,10
558,7,20,70,150,10,10
558,8,20,70,20,10,10
558,9,20,150,70,10,10
558,10,150,20,70,10,10
558,11,70,70,70,10,10
558,12,150,150,70,10,10
558,13,150,70,70,10,10
558,14,20,20,70,10,10
558,15,20,70,20,10,10
558,16,150,150,150,10,10
558,17,70,20,70,10,10
558,18,20,20,70,10,10
558,19,70,150,20,10,10
558,20,150,150,150,10,10
558,21,70,150,70,10,10
558,22,70,150,150,10,10
558,23,150,70,20,10,10
559,0,70,20,70,10,10
559,1,20,70,20,10,10
559,2,70,70,150,10,10
559,3,20,20,150,10,10
559,4,150,150,20,10,10
559,5,150,20,150,10,10
559,6,20,70,70,10,10
559,7,20,70,150,10,10
559,8,70,150,20,10,10
559,9,150,20,150,10,10
559,10,150,20,150,10,10
559,11,150,20,20,10,10
559,12,150,20,150,10,10
559,13,70,150,150,10,10
559,14,70,150,20,10,10
559,15,150,150,20,10,10
559,16,150,20,20,10,10
559,17,20,70,150,10,10
559,18,20,70,70,10,10
559,19,20,70,20,10,10
559,20,20,150,20,10,10
559,21,70,150,150,10,10
559,22,20,70,20,10,10
559,23,20,70,150,10,10
560,0,20,20,70,10,10
560,1,20,150,20,10,10
560,2,70,70,150,10,10
560,3,20,20,70,10,10
560,4,70,150,20,10,10
560,5,20,150,70,10,10
560,6,20,70,70,10,10
560,7,150,20,70,10,10
560,8,150,150,150,10,10
560,9,20,150,70,10,10
560,10,150,20,150,10,10
560,11,150,20,20,10,10
560,12,70,150,150,10,10
560,13,70,20,70,10,10
560,14,20,20,70,10,10
560,15,70,20,20,10,10
560,16,70,70,70,10,10
560,17,70,70,150,10,10
560,18,20,20,150,10,10
560,19,150,20,150,10,10
560,20,150,20,150,10,10
560,21,70,150,70,10,10
560,22,150,150,70,10,10
560,23,150,20,150,10,10
561,0,20,70,20,10,10
561,1,20,20,20,10,10
561,2,20,70,150,10,10
561,3,70,150,70,10,10
561,4,150,70,20,10,10
561,5,20,70,70,10,10
561,6,150,20,20,10,10
561,7,70,70,20,10,10
561,8,20,70,70,10,10
561,9,150,20,20,10,10
561,10,20,70,150,10,10
561,11,70,70,70,10,10
561,12,150,20,150,10,10
561,13,150,20,70,10,10
561,14,150,70,20,10,10
561,15,70,150,20,10,10
561,16,70,150,150,10,10
561,17,20,20,150,10,10
561,18,70,20,150,10,10
561,19,150,150,20,10,10
561,20,20,70,70,10,10
561,21,150,150,70,10,10
561,22,20,70,150,10,10
561,23,150,20,150,10,10
562,0,150,20,70,10,10
562,1,150,20,20,10,10
562,2,70,70,20,10,10
562,3,20,70,150,10,10
562,4,70,150,70,10,10
562,5,150,20,70,10,10
562,6,20,20,20,10,10
562,7,70,150,70,10,10
562,8,20,20,150,10,10
562,9,150,20,150,10,10
562,10,70,150,70,10,10
562,11,70,70,20,10,10
562,12,20,70,150,10,10
562,13,150,150,150,10,10
562,14,20,150,20,10,10
562,15,70,150,150,10,10
562,16,20,150,150,10,10
562,17,20,150,20,10,10
562,18,150,150,20,10,10
562,19,150,70,20,10,10
562,20,150,20,70,10,10
562,21,150,70,150,10,10
562,22,20,150,70,10,10
562,23,70,20,70,10,10
563,0,70,20,70,10,10
563,1,20,20,20,10,10
563,2,20,150,20,10,10
563,3,20,150,20,10,10
563,4,20,20,150,10,10
563,5,70,20,70,10,10
563,6,150,20,20,10,10
563,7,70,150,150,10,10
563,8,70,20,150,10,10
563,9,70,150,70,10,10
563,10,20,20,20,10,10
563,11,20,150,150,10,10
563,12,20,70,70,10,10
563,13,20,150,150,10,10
563,14,20,20,70,10,10
563,15,70,70,150,10,10
563,16,70,20,70,10,10
563,17,20,20,70,10,10
563,18,150,20,20,10,10
563,19,20,70,20,10,10
563,20,70,20,20,10,10
563,21,150,20,70,10,10
563,22,150,70,150,10,10
563,23,70,150,70,10,10
564,0,150,150,70,10,10
564,1,70,150,20,10,10
564,2,20,20,20,10,10
564,3,70,70,150,10,10
564,4,20,150,70,10,10
564,5,20,20,70,10,10
564,6,150,20,70,10,10
564,7,20,70,70,10,10
564,8,150,20,150,10,10
564,9,70,70,150,10,10
564,10,70,150,150,10,10
564,11,150,70,70,10,10
564,12,20,20,70,10,10
564,13,70,20,70,10,10
564,14,20,20,70,10,10
564,15,70,20,70,10,10
564,16,70,20,70,10,10
564,17,70,150,150,10,10
564,18,150,20,20,10,10
564,19,70,20,70,10,10
564,20,20,20,70,10,10
564,21,70,20,20,10,10
564,22,70,70,20,10,10
564,23,70,150,150,10,10
565,0,20,150,150,10,10
565,1,70,70,70,10,10
565,2,70,150,150,10,10
565,3,70,70,150,10,10
565,4,70,150,150,10,10
565,5,70,70,70,10,10
565,6,20,20,70,10,10
565,7,20,70,70,10,10
565,8,150,20,150,10,10
565,9,150,150,70,10,10
565,10,70,70,150,10,10
565,11,70,70,150,10,10
565,12,20,70,70,10,10
565,13,70,70,150,10,10
565,14,150,150,150,10,10
565,15,150,20,70,10,10
565,16,20,150,20,10,10
565,17,70,70,20,10,10
565,18,70,70,70,10,10
565,19,70,70,70,10,10
565,20,20,150,150,10,10
565,21,150,20,150,10,10
565,22,70,70,70,10,10
565,23,70,70,150,10,10
566,0,70,150,70,10,10
566,1,20,150,70,10,10
566,2,20,150,70,10,10
566,3,70,150,150,10,10
566,4,150,20,70,10,10
566,5,70,70,150,10,10
566,6,70,20,150,10,10
566,7,20,150,70,10,10
566,8,20,20,70,10,10
566,9,150,150,20,10,10
566,10,70,150,150,10,10
566,11,70,70,150,10,10
566,12,70,150,150,10,10
566,13,150,20,20,10,10
566,14,20,70,150,10,10
566,15,20,20,150,10,10
566,16,150,20,150,10,10
566,17,150,20,70,10,10
566,18,70,20,70,10,10
566,19,70,150,20,10,10
566,20,20,150,150,10,10
566,21,20,20,70,10,10
566,22,150,20,20,10,10
566,23,20,20,70,10,10
567,0,150,20,70,10,10
567,1,70,20,20,10,10
567,2,150,70,70,10,10
567,3,150,70,150,10,10
567,4,150,70,20,10,10
567,5,20,70,70,10,10
567,6,150,70,20,10,10
567,7,150,70,70,10,10
567,8,70,20,150,10,10
567,9,70,70,70,10,10
567,10,70,150,70,10,10
567,11,20,20,70,10,10
567,12,70,70,150,10,10
567,13,70,20,70,10,10
567,14,150,20,70,10,10
567,15,150,70,70,10,10
567,16,150,20,20,10,10
567,17,20,70,20,10,10
567,18,150,20,20,10,10
567,19,70,70,150,10,10
567,20,70,70,150,10,10
567,21,150,150,150,10,10
567,22,70,20,70,10,10
567,23,20,150,150,10,10
568,0,70,20,20,10,10
568,1,20,150,20,10,10
568,2,20,20,20,10,10
568,3,150,20,70,10,10
568,4,150,150,150,10,10
568,5,20,70,20,10,10
568,6,150,150,150,10,10
568,7,150,20,70,10,10
568,8,20,70,20,10,10
568,9,70,70,20,10,10
568,10,20,150,20,10,10
568,11,70,20,150,10,10
568,12,70,150,70,10,10
568,13,70,150,150,10,10
568,14,20,150,70,10,10
568,15,20,70,70,10,10
568,16,70,20,70,10,10
568,17,150,70,150,10,10
568,18,150,70,20,10,10
568,19,150,70,70,10,10
568,20,70,70,70,10,10
568,21,20,20,20,10,10
568,22,70,150,70,10,10
568,23,20,20,150,10,10
569,0,70,20,20,10,10
569,1,70,70,70,10,10
569,2,70,150,70,10,10
569,3,70,20,150,10,10
569,4,20,150,150,10,10
569,5,70,70,20,10,10
569,6,20,150,20,10,10
569,7,70,70,20,10,10
569,8,20,70,20,10,10
569,9,70,150,70,10,10
569,10,150,20,70,10,10
569,11,70,150,70,10,10
569,12,20,20,20,10,10
569,13,20,70,70,10,10
569,14,70,150,70,10,10
569,15,20,70,70,10,10
569,16,70,70,20,10,10
569,17,70,70,20,10,10
569,18,150,20,150,10,10
569,19,150,150,70,10,10
569,20,150,20,20,10,10
569,21,70,20,70,10,10
569,22,20,150,70,10,10
569,23,150,70,70,10,10
570,0,20,150,70,10,10
570,1,150,70,70,10,10
570,2,70,20,150,10,10
570,3,20,70,150,10,10
570,4,20,20,70,10,10
570,5,150,20,70,10,10
570,6,70,70,20,10,10
570,7,20,150,20,10,10
570,8,70,20,20,10,10
570,9,150,70,20,10,10
570,10,70,70,20,10,10
570,11,150,70,20,10,10
570,12,20,150,150,10,10
570,13,20,150,150,10,10
570,14,20,150,150,10,10
570,15,150,70,150,10,10
570,16,150,20,150,10,10
570,17,70,150,20,10,10
570,18,150,20,150,10,10
570,19,70,20,70,10,10
570,20,20,20,70,10,10
570,21,70,150,20,10,10
570,22,20,150,20,10,10
570,23,70,70,20,10,10
571,0,20,150,70,10,10
571,1,150,20,20,10,10
571,2,150,150,20,10,10
571,3,150,20,20,10,10
571,4,150,20,70,10,10
571,5,70,20,150,10,10
571,6,20,70,20,10,10
571,7,150,150,70,10,10
571,8,70,150,70,10,10
571,9,70,70,20,10,10
571,10,20,150,70,10,10
571,11,20,20,70,10,10
571,12,150,20,70,10,10
571,13,150,150,70,10,10
571,14,20,70,20,10,10
571,15,20,20,20,10,10
571,16,70,70,20,10,10
571,17,20,70,20,10,10
571,18,20,70,150,10,10
571,19,150,70,150,10,10
571,20,20,20,70,10,10
571,21,70,150,70,10,10
571,22,70,70,70,10,10
571,23,20,70,20,10,10
572,0,150,70,20,10,10
572,1,150,150,150,10,10
572,2,20,70,70,10,10
572,3,70,20,150,10,10
572,4,20,150,150,10,10
572,5,20,20,150,10,10
572,6,70,150,150,10,10
572,7,150,70,150,10,10
572,8,150,70,70,10,10
572,9,20,150,150,10,10
572,10,20,150,70,10,10
572,11,70,70,20,10,10
572,12,70,70,150,10,10
572,13,70,20,20,10,10
572,14,70,150,70,10,10
572,15,20,20,70,10,10
572,16,70,70,20,10,10
572,17,70,150,150,10,10
572,18,150,20,20,10,10
572,19,20,70,70,10,10
572,20,70,70,20,10,10
572,21,70,70,20,10,10
572,22,20,20,20,10,10
572,23,70,150,20,10,10
573,0,70,150,150,10,10
573,1,70,20,70,10,10
573,2,150,150,20,10,10
573,3,150,150,150,10,10
573,4,70,150,20,10,10
573,5,70,70,150,10,10
573,6,20,70,70,10,10
573,7,150,150,150,10,10
573,8,20,70,20,10,10
573,9,20,20,20,10,10
573,10,70,70,20,10,10
573,11,70,150,150,10,10
573,12,20,150,20,10,10
573,13,150,150,20,10,10
573,14,150,70,20,10,10
573,15,20,150,70,10,10
573,16,20,150,20,10,10
573,17,20,150,20,10,10
573,18,20,20,20,10,10
573,19,70,70,70,10,10
573,20,150,20,20,10,10
573,21,150,20,150,10,10
573,22,70,20,150,10,10
573,23,20,150,150,10,10
574,0,20,150,150,10,10
574,1,20,70,150,10,10
574,2,150,70,70,10,10
574,3,150,20,70,10,10
574,4,150,150,20,10,10
574,5,20,70,20,10,10
574,6,70,150,150,10,10
574,7,20,70,150,10,10
574,8,70,70,70,10,10
574,9,20,20,70,10,10
574,10,20,150,20,10,10
574,11,20,150,70,10,10
574,12,20,150,20,10,10
574,13,20,150,20,10,10
574,14,150,20,20,10,10
574,15,150,20,20,10,10
574,16,150,70,20,10,10
574,17,150,20,20,10,10
574,18,70,20,70,10,10
574,19,70,70,20,10,10
574,20,20,70,70,10,10
574,21,70,150,70,10,10
574,22,20,150,20,10,10
574,23,20,70,70,10,10
575,0,70,150,150,10,10
575,1,150,70,20,10,10
575,2,70,70,70,10,10
575,3,20,150,150,10,10
575,4,70,150,20,10,10
575,5,20,70,20,10,10
575,6,150,20,70,10,10
575,7,70,70,70,10,10
575,8,20,150,20,10,10
575,9,20,150,20,10,10
575,10,150,150,70,10,10
575,11,20,70,20,10,10
575,12,20,20,20,10,10
575,13,20,20,70,10,10
575,14,150,20,20,10,10
575,15,20,20,150,10,10
575,16,70,20,20,10,10
575,17,20,20,150,10,10
575,18,20,150,70,10,10
575,19,150,20,150,10,10
575,20,70,70,70,10,10
575,21,70,150,150,10,10
575,22,70,20,20,10,10
575,23,20,70,70,10,10
576,0,70,70,150,10,10
576,1,150,150,70,10,10
576,2,20,70,70,10,10
576,3,150,20,20,10,10
576,4,150,70,70,10,10
576,5,150,20,70,10,10
576,6,70,70,70,10,10
576,7,150,150,20,10,10
576,8,20,20,70,10,10
576,9,150,150,70,10,10
576,10,70,70,150,10,10
576,11,20,150,150,10,10
576,12,150,70,20,10,10
576,13,20,150,20,10,10
576,14,20,20,20,10,10
576,15,20,20,20,10,10
576,16,20,70,70,10,10
576,17,20,150,150,10,10
576,18,20,150,70,10,10
576,19,150,70,20,10,10
576,20,20,20,150,10,10
576,21,150,70,70,10,10
576,22,150,70,70,10,10
576,23,150,150,70,10,10
577,0,20,20,150,10,10
577,1,20,20,70,10,10
577,2,70,150,20,10,10
577,3,150,70,20,10,10
577,4,20,150,150,10,10
577,5,70,70,70,10,10
577,6,150,70,70,10,10
577,7,70,150,70,10,10
577,8,70,150,20,10,10
577,9,150,150,70,10,10
577,10,20,150,20,10,10
577,11,150,70,70,10,10
577,12,20,70,20,10,10
577,13,70,70,20,10,10
577,14,20,70,20,10,10
577,15,20,70,150,10,10
577,16,150,70,70,10,10
577,17,20,70,70,10,10
577,18,150,150,70,10,10
577,19,70,150,20,10,10
577,20,150,20,20,10,10
577,21,150,70,70,10,10
577,22,20,150,70,10,10
577,23,150,150,150,10,10
578,0,150,70,20,10,10
578,1,20,150,150,10,10
578,2,70,20,150,10,10
578,3,20,70,70,10,10
578,4,20,150,20,10,10
578,5,150,70,20,10,10
578,6,70,20,20,10,10
578,7,150,70,20,10,10
578,8,150,70,150,10,10
578,9,150,70,20,10,10
578,10,150,150,20,10,10
578,11,150,70,70,10,10
578,12,150,150,20,10,10
578,13,20,150,150,10,10
578,14,70,20,20,10,10
578,15,150,20,20,10,10
578,16,150,20,70,10,10
578,17,70,20,70,10,10
578,18,150,150,70,10,10
578,19,70,70,70,10,10
578,20,150,70,150,10,10
578,21,20,150,20,10,10
578,22,70,20,20,10,10
578,23,70,150,150,10,10
579,0,70,20,150,10,10
579,1,70,70,70,10,10
579,2,20,20,20,10,10
579,3,20,20,20,10,10
579,4,150,70,150,10,10
579,5,70,20,20,10,10
579,6,20,70,70,10,10
579,7,70,150,150,10,10
579,8,150,70,70,10,10
579,9,70,150,150,10,10
579,10,150,20,70,10,10
579,11,150,20,20,10,10
579,12,150,150,70,10,10
579,13,70,150,20,10,10
579,14,20,20,20,10,10
579,15,20,20,70,10,10
579,16,150,20,70,10,10
579,17,20,20,150,10,10
579,18,70,150,20,10,10
579,19,70,150,20,10,10
579,20,150,20,150,10,10
579,21,150,150,20,10,10
579,22,20,150,20,10,10
579,23,150,70,70,10,10
580,0,20,150,20,10,10
580,1,20,20,20,10,10
580,2,70,70,70,10,10
580,3,70,20,70,10,10
580,4,20,20,70,10,10
580,5,20,70,20,10,10
580,6,150,70,70,10,10
580,7,150,150,70,10,10
580,8,150,150,70,10,10
580,9,20,150,70,10,10
580,10,20,150,70,10,10
580,11,150,150,150,10,10
580,12,70,150,70,10,10
580,13,70,20,70,10,10
580,14,150,20,20,10,10
580,15,20,70,150,10,10
580,16,70,150,70,10,10
580,17,70,150,150,10,10
580,18,70,70,70,10,10
580,19,150,20,70,10,10
580,20,70,150,20,10,10
580,21,150,70,20,10,10
580,22,70,20,150,10,10
580,23,150,70,70,10,10
581,0,150,150,70,10,10
581,1,70,70,20,10,10
581,2,70,20,20,10,10
581,3,70,70,150,10,10
581,4,70,70,70,10,10
581,5,20,150,20,10,10
581,6,70,20,150,10,10
581,7,20,70,150,10,10
581,8,70,20,20,10,10
581,9,150,150,70,10,10
581,10,20,150,70,10,10
581,11,20,150,70,10,10
581,12,20,70,70,10,10
581,13,20,70,70,10,10
581,14,70,150,150,10,10
581,15,20,150,70,10,10
581,16,70,70,70,10,10
581,17,70,20,20,10,10
581,18,20,70,70,10,10
581,19,70,70,70,10,10
581,20,70,20,150,10,10
581,21,150,70,150,10,10
581,22,150,150,20,10,10
581,23,150,150,70,10,10
582,0,150,70,20,10,10
582,1,150,150,20,10,10
582,2,70,20,70,10,10
582,3,70,150,20,10,10
582,4,20,150,70,10,10
582,5,70,20,20,10,10
582,6,70,150,20,10,10
582,7,150,70,150,10,10
582,8,150,70,20,10,10
582,9,150,70,150,10,10
582,10,20,70,70,10,10
582,11,20,70,20,10,10
582,12,70,20,20,10,10
582,13,150,150,150,10,10
582,14,20,150,70,10,10
582,15,70,70,20,10,10
582,16,70,70,150,10,10
582,17,70,150,70,10,10
582,18,150,150,70,10,10
582,19,70,150,20,10,10
582,20,20,20,70,10,10
582,21,150,150,20,10,10
582,22,70,150,70,10,10
582,23,20,20,150,10,10
583,0,150,20,20,10,10
583,1,150,70,150,10,10
583,2,70,20,70,10,10
583,3,150,150,70,10,10
583,4,70,150,20,10,10
583,5,150,20,150,10,10
583,6,20,20,20,10,10
583,7,150,70,150,10,10
583,8,70,20,20,10,10
583,9,70,150,20,10,10
583,10,20,20,70,10,10
583,11,150,70,20,10,10
583,12,20,20,150,10,10
583,13,150,20,20,10,10
583,14,20,20,150,10,10
583,15,20,70,20,10,10
583,16,150,20,70,10,10
583,17,70,20,70,10,10
583,18,20,150,70,10,10
583,19,70,20,70,10,10
583,20,20,20,150,10,10
583,21,70,20,70,10,10
583,22,150,70,150,10,10
583,23,20,20,70,10,10
584,0,20,70,20,10,10
584,1,20,150,20,10,10
584,2,20,70,20,10,10
584,3,150,150,70,10,10
584,4,150,70,70,10,10
584,5,150,70,70,10,10
584,6,20,20,20,10,10
584,7,70,70,20,10,10
584,8,150,20,70,10,10
584,9,70,150,20,10,10
584,10,150,150,150,10,10
584,11,20,20,70,10,10
584,12,70,150,70,10,10
584,13,70,20,70,10,10
584,14,70,70,20,10,10
584,15,150,20,70,10,10
584,16,150,20,150,10,10
584,17,150,20,150,10,10
584,18,20,150,20,10,10
584,19,70,150,20,10,10
584,20,150,70,150,10,10
584,21,150,20,150,10,10
584,22,150,20,70,10,10
584,23,150,150,70,10,10
585,0,70,20,20,10,10
585,1,150,70,70,10,10
585,2,20,20,150,10,10
585,3,20,70,20,10,10
585,4,70,20,20,10,10
585,5,20,20,150,10,10
585,6,150,150,150,10,10
585,7,150,150,20,10,10
585,8,20,70,20,10,10
585,9,70,150,70,10,10
585,10,70,70,150,10,10
585,11,20,70,70,10,10
585,12,150,150,20,10,10
585,13,20,20,20,10,10
585,14,20,20,20,10,10
585,15,20,70,70,10,10
585,16,20,20,20,10,10
585,17,20,150,70,10,10
585,18,150,150,20,10,10
585,19,70,150,70,10,10
585,20,20,70,70,10,10
585,21,20,150,70,10,10
585,22,150,70,70,10,10
585,23,150,150,150,10,10
586,0,70,20,150,10,10
586,1,150,70,70,10,10
586,2,20,20,20,10,10
586,3,150,150,150,10,10
586,4,70,20,150,10,10
586,5,150,70,20,10,10
586,6,70,150,70,10,10
586,7,20,150,70,10,10
586,8,150,70,20,10,10
586,9,20,150,150,10,10
586,10,150,20,20,10,10
586,11,70,150,20,10,10
586,12,150,70,20,10,10
586,13,70,150,20,10,10
586,14,20,150,20,10,10
586,15,70,70,150,10,10
586,16,150,20,150,10,10
586,17,70,70,150,10,10
586,18,150,70,20,10,10
586,19,20,20,20,10,10
586,20,150,20,150,10,10
586,21,150,70,20,10,10
586,22,20,150,70,10,10
586,23,150,20,70,10,10
587,0,70,70,150,10,10
587,1,20,150,70,10,10
587,2,20,150,70,10,10
587,3,150,20,70,10,10
587,4,20,70,70,10,10
587,5,150,70,70,10,10
587,6,70,150,150,10,10
587,7,70,70,150,10,10
587,8,70,20,150,10,10
587,9,20,150,20,10,10
587,10,20,150,150,10,10
587,11,70,20,70,10,10
587,12,70,150,20,10,10
587,13,150,20,20,10,10
587,14,150,20,70,10,10
587,15,70,70,150,10,10
587,16,150,70,70,10,10
587,17,20,70,150,10,10
587,18,70,20,150,10,10
587,19,20,150,20,10,10
587,20,20,150,70,10,10
587,21,70,20,150,10,10
587,22,150,150,20,10,10
587,23,70,70,20,10,10
588,0,150,150,150,10,10
588,1,20,150,70,10,10
588,2,20,70,20,10,10
588,3,70,20,20,10,10
588,4,150,150,70,10,10
588,5,20,70,150,10,10
588,6,150,20,20,10,10
588,7,150,20,150,10,10
588,8,70,150,150,10,10
588,9,20,150,20,10,10
588,10,150,20,70,10,10
588,11,150,20,150,10,10
588,12,70,70,70,10,10
588,13,20,150,70,10,10
588,14,70,150,70,10,10
588,15,70,70,20,10,10
588,16,150,20,20,10,10
588,17,20,150,150,10,10
588,18,150,70,150,10,10
588,19,70,150,150,10,10
588,20,150,20,20,10,10
588,21,20,70,150,10,10
588,22,70,70,20,10,10
588,23,150,70,150,10,10
589,0,150,150,20,10,10
589,1,70,20,70,10,10
589,2,20,70,150,10,10
589,3,150,150,150,10,10
589,4,70,70,150,10,10
589,5,70,70,20,10,10
589,6,70,20,70,10,10
589,7,20,20,150,10,10
589,8,150,20,20,10,10
589,9,70,70,150,10,10
589,10,150,70,70,10,10
589,11,150,20,150,10,10
589,12,70,70,20,10,10
589,13,70,70,20,10,10
589,14,150,150,70,10,10
589,15,20,20,70,10,10
589,16,20,70,150,10,10
589,17,70,70,70,10,10
589,18,150,20,70,10,10
589,19,150,20,150,10,10
589,20,20,70,20,10,10
589,21,150,150,150,10,10
589,22,20,20,70,10,10
589,23,20,20,150,10,10
590,0,20,150,70,10,10
590,1,20,20,150,10,10
590,2,70,70,20,10,10
590,3,70,20,70,10,10
590,4,150,20,70,10,10
590,5,70,70,20,10,10
590,6,20,70,150,10,10
590,7,150,20,70,10,10
590,8,20,20,150,10,10
590,9,70,70,20,10,10
590,10,70,150,20,10,10
590,11,20,150,70,10,10
590,12,20,70,70,10,10
590,13,20,20,70,10,10
590,14,20,20,70,10,10
590,15,70,20,70,10,10
590,16,70,70,70,10,10
590,17,20,20,70,10,10
590,18,70,150,20,10,10
590,19,20,70,70,10,10
590,20,70,70,150,10,10
590,21,70,70,20,10,10
590,22,20,20,70,10,10
590,23,70,150,20,10,10
591,0,70,70,20,10,10
591,1,70,150,150,10,10
591,2,150,150,20,10,10
591,3,150,70,20,10,10
591,4,150,20,20,10,10
591,5,70,70,150,10,10
591,6,70,150,20,10,10
591,7,20,150,70,10,10
591,8,70,70,70,10,10
591,9,70,150,70,10,10
591,10,70,20,150,10,10
591,11,150,70,20,10,10
591,12,150,70,150,10,10
591,13,70,150,150,10,10
591,14,20,20,70,10,10
591,15,20,70,20,10,10
591,16,20,20,150,10,10
591,17,150,70,70,10,10
591,18,150,150,70,10,10
591,19,20,20,20,10,10
591,20,20,70,70,10,10
591,21,70,70,70,10,10
591,22,20,20,20,10,10
591,23,20,20,70,10,10
592,0,150,70,20,10,10
592,1,150,150,70,10,10
592,2,70,70,20,10,10
592,3,70,20,70,10,10
592,4,20,70,150,10,10
592,5,150,150,70,10,10
592,6,20,150,20,10,10
592,7,150,150,150,10,10
592,8,70,150,20,10,10
592,9,70,150,70,10,10
592,10,20,70,20,10,10
592,11,70,20,20,10,10
592,12,150,20,150,10,10
592,13,20,20,150,10,10
592,14,150,20,20,10,10
592,15,70,20,20,10,10
592,16,150,20,150,10,10
592,17,70,70,150,10,10
592,18,70,150,150,10,10
592,19,150,150,20,10,10
592,20,70,70,20,10,10
592,21,150,20,70,10,10
592,22,70,150,20,10,10
592,23,20,150,70,10,10
593,0,20,20,150,10,10
593,1,150,150,150,10,10
593,2,20,150,70,10,10
593,3,70,20,150,10,10
593,4,70,20,20,10,10
593,5,150,150,150,10,10
593,6,150,150,150,10,10
593,7,70,70,70,10,10
593,8,20,70,150,10,10
593,9,20,70,150,10,10
593,10,150,150,150,10,10
593,11,20,70,150,10,10
593,12,70,70,70,10,10
593,13,150,70,20,10,10
593,14,70,70,150,10,10
593,15,20,70,70,10,10
593,16,70,150,150,10,10
593,17,150,150,150,10,10
593,18,150,70,150,10,10
593,19,70,150,150,10,10
593,20,20,70,150,10,10
593,21,70,70,20,10,10
593,22,70,150,150,10,10
593,23,20,20,70,10,10
594,0,20,150,70,10,10
594,1,20,150,150,10,10
