hour,generation 1,generation 2,generation 3,wind generation 1,wind generation 2,load 1,load 2,load 3,epsilon 1,delta 1,epsilon 2,delta 2,epsilon 3,delta 3,epsilon 4,delta 4,epsilon 5,delta 5,epsilon 6,delta 6,transmission_up_binding_L1,transmission_down_binding_L1,transmission_up_binding_L2,transmission_down_binding_L2,transmission_up_binding_L3,transmission_down_binding_L3,transmission_up_binding_L4,transmission_down_binding_L4,transmission_up_binding_L5,transmission_down_binding_L5,transmission_up_binding_L6,transmission_down_binding_L6,transmission_up_binding_L7,transmission_down_binding_L7
18,100.49391924492149,0.0,31.187039982355877,10.973413268939778,32.92023980681934,10.97341326893978,87.78730615151824,76.81389288257846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,23.58284298463595,1.6537495689176005,32.95699804040883,9.887099412122648,79.09679529698118,69.20969588485853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,22.08880342150376,0.0,32.68983959958502,9.673665188818052,77.38932151054442,67.71565632172637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,25.104271262613025,0.0,36.56686968101139,10.104446308976517,80.83557047181213,70.73112416283561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,30.366063985743878,0.0,43.332031753608085,10.856130983709498,86.84904786967599,75.99291688596648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,14.01311315711468,0.0,22.306809259656383,8.519995151048182,68.15996120838545,59.63996605733727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0.0,0.0,0.0,5.266474392845309,42.13179514276247,36.86532074991717,15.73640971447506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,6.441371496078985,6.675542965561327,53.404343724490616,46.72880075892929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673159529022313,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,6.211732986601168,49.69386389280935,43.482130906208184,0.0,0.0,0.6122722143811777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,11.885080450967648,0.0,19.570767208895894,8.215990478741462,65.7279238299317,57.51193335119024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,20.856709998659035,0.0,31.10571948449899,9.497651842697378,75.98121474157902,66.48356289888164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,27.795428973918046,8.560237363771867,31.46669223177456,10.488897410591518,83.91117928473214,73.42228187414064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,0.0,22.92764386143665,7.058804543787337,26.709544192854246,9.79349953737989,78.34799629903912,68.55449676165924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,109.68130177982621,0.0,33.49923100987622,9.419771894059386,28.25931568217816,11.30372627287126,90.42981018297009,79.12608391009883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,123.3474496555651,0.0,33.24407615376433,0.0,22.53455115828197,11.267275579140982,90.13820463312786,78.87092905398687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1503322986443205,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,124.26548765560452,0.0,34.42485850799187,0.0,22.871917545204138,11.435958772602065,91.48767018081652,80.05171140821446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4130766528325305,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,120.78046327406746,0.0,29.94241301706947,0.0,21.59121883351203,10.795609416756012,86.3648753340481,75.56926591729209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156555434472291,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,0.0,0.0,0.0,0.0,4.780448288800818,38.24358631040654,33.46313802160572,23.51282737918082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,103.18701882071929,0.0,23.84231286589912,7.939333230413911,23.817999691241734,9.924166538017387,79.3933323041391,69.46916576612172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,123.54006210319362,0.0,33.49181467804606,0.0,22.605333593791045,11.302666796895519,90.42133437516415,79.11866757826863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2054583752975736,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,133.661683603974,0.0,46.51026496417737,0.0,26.324890818399997,13.162445409199995,105.29956327359996,92.13711786439997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102287160648531,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,122.35083000817339,0.0,31.96222192391072,0.0,22.168307092609528,11.08415354630476,88.67322837043808,77.58907482413333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865097716182572,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,130.68833720452736,0.0,46.93797918526943,0.0,33.058868601961436,13.223547440784571,105.78837952627657,92.564832085492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915740607949144,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,104.08378460005935,0.0,30.6643969453271,9.90795452539606,29.723863576188187,10.898749977935667,87.18999982348534,76.29124984554969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,28.132416250733865,8.849083601042402,31.611115350409914,10.537038450136636,84.29630760109309,73.75926915095646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,10.979855896804754,0.0,18.406907067829348,8.086672685289622,64.69338148231698,56.60670879702735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,14.076980087542188,0.0,22.388923884491742,8.529118998252113,68.2329519860169,59.70383298776479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,10.0,0.0,12.737205002260708,7.671075312641294,61.368602501130354,53.69752718848907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,14.06126258972527,0.0,22.36871567301287,8.526873641421124,68.214989131369,59.68811548994787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,0.0,0.0,9.079176889947227,6.868553116332162,54.948424930657296,48.07987181432514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176729713675132,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0.0,0.0,9.903778794554215,6.9288898410595126,55.4311187284761,48.50222888741659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584586623980008,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,0.0,5.287895643150231,42.303165145201845,37.015269502051616,15.393669709596157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,4.723018089326511,37.78414471461209,33.06112662528558,24.431710570775813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,0.0,6.110141013774056,48.88112811019245,42.7709870964184,0.0,0.0,2.237743779615096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,0.0,0.0,6.431867612468009,6.6748475594434495,53.398780475547596,46.72393291610414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36569333862718223,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,0.0,0.0,6.688115964819808,6.693597438883816,53.54877951107053,46.85518207218671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094430573213718,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,0.0,10.233876426046393,0.0,17.447790605424686,7.9801041894669975,63.84083351573598,55.86072932626898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,0.0,10.794246825048441,0.0,18.16826683271406,8.060157103610146,64.48125682888117,56.42109972527103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,122.96508784707966,0.0,32.752281613272416,0.0,22.394038432427145,11.197019216213572,89.57615372970858,78.379134513495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0408995666322098,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,0.0,10.0,0.0,5.076300539022725,7.19226878368892,57.53815026951136,50.345881485822446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,100.0,0.0,10.719890936063376,1.9735967365086624,16.099069667510275,8.049534833755137,64.3962786700411,56.34674383628596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11,100.0,0.0,13.427819090223927,1.3069722055008808,20.247316111010235,8.436381712920932,67.49105370336746,59.054671990446515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,100.0,0.0,10.0,0.0,4.338335688708511,7.146145980544281,57.16916784435425,50.023021863809966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,100.0,0.0,10.0,0.0,11.303300825781946,7.581456301611372,60.65165041289097,53.070194111279605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,100.0,0.0,0.0,0.0,9.474484271138962,6.8974780466632755,55.179824373306204,48.28234632664293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885164475473446,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15,114.88706107935677,0.0,26.192930163819376,2.559574884907748,20.5199380182977,10.25996900914885,82.0797520731908,71.81978306404196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,109.39695760118776,0.0,33.14798231861674,9.377956573671348,28.133869721014044,11.253547888405619,90.02838310724495,78.77483521883933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17,100.0,0.0,12.912586042497063,0.0,20.89184582657645,8.362776991817094,66.90221593453676,58.53943894271966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,11.188429203661231,0.0,18.675072748073216,8.116468871983404,64.93175097586723,56.815282103883824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,14.769266850664076,0.0,23.27900686564829,8.628017107269523,69.02413685815618,60.396119750886655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.0,0.0,8.035942605490291,7.377246412843142,59.01797130274514,51.640724889901996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,100.0,0.0,10.0,0.0,3.1588894310593076,7.058397622328366,56.46718097862693,49.408783356298564,0.0,0.0,0.0,0.0,0.0,0.0,0.22452747380545882,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,100.0,0.0,0.0,0.0,0.0,4.493776806762359,35.95021445409887,31.456437647336518,28.099571091802122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,0.0,0.0,0.0,6.142825736937818,49.14260589550254,42.999780158564725,0.0,0.0,1.7147882089949198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,18.629031159362796,0.0,28.241560976832414,9.179412008512196,73.43529606809757,64.25588405958538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,14.859691514127388,0.0,23.395267147243953,8.64093491633571,69.12747933068567,60.48654441434997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,6.4574560604316735,6.676719884904195,53.41375907923356,46.73703919432936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37006209803559037,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,14.924847581869978,0.0,23.479039234341588,8.650242926013224,69.20194340810579,60.55170048209257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,13.638650691715513,0.0,21.825357518428685,8.466500513134012,67.7320041050721,59.26550359193809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,10.0,0.0,12.397981920654903,7.649873870040921,61.198990960327365,53.54911709028645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,100.0,20.27276231516857,44.5831526503115,6.191628026441724,35.146755409299,12.8871436500763,103.0971492006104,90.2100055505341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7,100.0,18.456269079861865,37.96749676064429,4.793908505451359,29.85512487888102,11.942049951552406,95.53639961241925,83.59434966086687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,33.54596099526923,46.36142230805862,0.0,26.28236434522321,13.141182172611602,105.12945738089282,91.98827520828124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069167113234574,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,26.70258224007032,37.55945454954727,0.0,23.767516414219962,11.883758207109977,95.07006565687982,83.18630744976986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1105781099221064,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,32.06301555794774,44.45405485203128,0.0,25.737402214929688,12.86870110746484,102.94960885971872,90.08090775225389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.644745094528723,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,10.0,18.67404634427914,0.0,18.299437643153386,9.185842749214533,73.48674199371627,64.30089924450174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,100.0,10.795880146211173,32.09262581298438,8.109338397892285,26.646678415956682,11.10278267331528,88.82226138652224,77.71947871320698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,100.0,37.86364427308229,51.91483537523725,0.0,27.869053792988538,13.934526896494264,111.47621517195411,97.54168827545988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.304896902600158,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,100.0,48.64670271218748,65.78402720493739,0.0,31.831680030045707,15.91584001502285,127.3267201201828,111.41088010515996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.391030293195051,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,100.0,33.84906218682816,46.7512716808764,0.0,26.393749880313987,13.19687494015699,105.57499952125592,92.37812458109894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155915294493332,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,0.0,11.875781768568721,0.0,19.558811760097115,8.214662095541614,65.71729676433291,57.5026346687913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17,100.0,0.0,10.0,0.0,2.246183386951259,6.961509832952735,55.69207866362188,48.73056883066915,0.0,0.0,0.0,0.0,0.0,0.0,0.8620260597074891,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18,100.0,0.0,22.610063253022588,4.1156381744328625,29.244392637105076,9.748130879035024,77.98504703228019,68.23691615324518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,10.0,0.0,5.75197308487958,7.234498317804972,57.875986542439776,50.64148822463481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,100.0,0.0,16.63561703160324,0.0,25.678599955427323,8.894638561689401,71.15710849351521,62.26246993182582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,18.40852774626367,0.0,27.958056588562226,9.147911520926627,73.18329216741301,64.03538064648639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,100.0,0.0,10.0,0.0,14.02468028829307,7.751542518018315,62.01234014414652,54.26079762612821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,10.0,0.0,15.722417790076335,7.857651111879768,62.861208895038146,55.003557783158385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,10.0,0.0,4.062889125469752,7.1289305703418595,57.031444562734876,49.90251399239301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
